tour_id,tour_name,description,duration,price,image,location,average_rating
104,Premium Singapore with Cruise: Small Group Tour Package,Singapore City(4N) → Singapore(2N),6 Nights / 7 Days,30550000,https://www.holidify.com/images/cmsuploads/compressed/6831308760_f42195db69_c_20191125144038.jpg,Singapore,4.3
105,Best Singapore Package - Universal Studios Ticket Included,Singapore(5N),5 Nights / 6 Days,9025000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_741399763_20190702164958.jpg,Singapore,4
106,6 Nights Singapore Holiday Package: Free Jurong Bird Park Tickets,Singapore(6N),6 Nights / 7 Days,10725000,https://www.holidify.com/images/cmsuploads/compressed/singapore_tour1_20220507151504.jpg,Singapore,4.3
107,Amazing Singapore Cruise Tour Package for 5 Nights,Singapore(2N) →  Cruise(2N) →  Singapore(1N),5 Nights / 6 Days,10450000,https://www.holidify.com/images/cmsuploads/compressed/6831308760_f42195db69_c_20191125144038.jpg,Singapore,3.9
108,Memorable 7 Nights Singapore Family Package,Singapore(7N),7 Nights / 8 Days,11725000,https://www.holidify.com/images/cmsuploads/compressed/5038773604_94ff842550_b_20191008124638.jpg,Singapore,4.7
109,Family Singapore Tour Package: Free Night Safari Tickets,Singapore(3N),3 Nights / 4 Days,9175000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_476168251_20190529141342.jpg,Singapore,5
110,Spectacular Singapore Tour Package With Singapore Flyer Tickets,Singapore(5N),5 Nights / 6 Days,9325000,https://www.holidify.com/images/cmsuploads/compressed/singapore-1896774_960_720_20190924153407.jpg,Singapore,3.7
111,Singapore 4 Nights 5 Days Package with Singapore River Boat Cruise,Singapore (4N),4 Nights / 5 Days,13550000,https://media.holidify.com/images/cmsuploads/compressed/singapore-marina-bay-singapur-nochnoi-gorod-zaliv-lodka-zdan_20240808124200.jpeg,Singapore,3
112,Incredible Singapore Vacay Package: Marina Bay Sands Sky Park Included,Singapore(6N),6 Nights / 7 Days,9600000,https://media.holidify.com/images/cmsuploads/compressed/Singapore18_20240717200855.jpg,Singapore,2.8
113,Lovely Singapore Honeymoon Package for 3 Nights,Singapore(3N),3 Nights / 4 Days,11025000,https://www.holidify.com/images/cmsuploads/compressed/people-city-love-people_20230320160500.jpg,Singapore,4.6
114,Relaxing Singapore Package For Senior Citizens,Singapore(6N),6 Nights / 7 Days,11875000,https://www.holidify.com/images/compressed/dest_pixa_22188.jpg,Singapore,4.9
115,Uniquely Singapore and Malaysia Group Departure Package,Singapore(3N) →  Kuala Lumpur(3N),6 Nights / 7 Days,11575000,https://media.holidify.com/images/cmsuploads/compressed/family-portraitQPY5VC7EVD_20240808140429.jpeg,Singapore,4.8
116,Fantastic Singapore Kids Special Package: Singapore Zoo Tickets Included,Singapore(4N),4 Nights / 5 Days,11025000,https://www.holidify.com/images/cmsuploads/compressed/Clarke_Quay_8566640595_20190205141544jpg,Singapore,3.6
117,Singapore Bali Tour Package for 6 Nights,Singapore(3N) → Bali(3N),6 Nights / 7 Days,16100000,https://www.holidify.com/images/compressed/dest_pixa_22138.jpg,Singapore,3.8
118,Unforgettable Singapore Kuala Lumpur With Full Day Sentosa Island Tour,Singapore(3N) →  Kuala Lumpur(2N),5 Nights / 6 Days,10450000,https://www.holidify.com/images/cmsuploads/compressed/1_sentosa_aerial_2016_20190127112531.jpg,Singapore,3.6
119,Singapore Family Package: Marina Bay Sands Included,Singapore(5N),5 Nights / 6 Days,9875000,https://www.holidify.com/images/cmsuploads/compressed/Laser_light_show_at_the_Marina_Bay_Sands_8584152585_20180528110634_20190403184110.jpg,Singapore,3.1
120,5 Star Malaysia & Singapore Holiday Package with Singapore City Tour,Kuala Lumpur(2N) →  Genting Highlands(2N) →  Singapore(3N),7 Nights / 8 Days,14700000,https://www.holidify.com/images/cmsuploads/compressed/Rear_view_of_the_Merlion_statue_at_Merlion_Park_Singapore_with_Marina_Bay_Sands_in_the_distance_-_20140307_20200128145852.jpg,Singapore,4.3
121,Exclusive Singapore Bali Honeymoon Package for 6 Nights,Singapore(3N) →  Bali(3N),6 Nights / 7 Days,16675000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1344843080_20190529162557.jpg,Singapore,2.9
122,Mesmerising Singapore Family Package: SEA Aquarium Tickets Included,Singapore(3N),3 Nights / 4 Days,9750000,https://www.holidify.com/images/cmsuploads/compressed/The-charms-of-Sentosa-Underwater-World_20220507162422.jpg,Singapore,2.4
123,"South-East Asia with Singapore, Malaysia and Thailand - Cruise Group Tour",Singapore(2N) →  Kuala Lumpur(2N) →  Cruise(1N) →  Kuala Lumpur(1N),8 Nights / 9 Days,18625000,https://www.holidify.com/images/cmsuploads/compressed/7684988660_be4c44844f_b_20190909134804.jpg,Singapore,2.8
124,4 Star Malaysia & Singapore Holiday Package,Kuala Lumpur(2N) →  Genting Highlands(2N) →  Singapore(3N),7 Nights / 8 Days,13550000,https://www.holidify.com/images/compressed/dest_pixa_22112.jpg,Singapore,2.6
125,Genting Dream Cruise Package: Singapore & Bali,Singapore(2N) →  Genting Dream Cruise(2N) →  Bali(3N),7 Nights / 8 Days,18375000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_678153238_20190529133731.jpg,Singapore,3.3
126,Memorable Singapore Honeymoon Package with Sentosa Island Tour,Singapore(5N),5 Nights / 6 Days,10925000,https://www.holidify.com/images/cmsuploads/compressed/CentralBusinessDistrictskylineviewedfromtheLowerBoardwalkofMarinaBaySingapore-20120730_20230320160922.jpg,Singapore,2.7
127,Discover New Zealand with Singapore Tour Package,Singapore(3N) →  Auckland(2N) →  Queenstown(2N),7 Nights / 8 Days,31100000,https://www.holidify.com/images/cmsuploads/compressed/2017-03-09-09-32-53_20201128113922.jpg,Singapore,2
128,Malaysia & Singapore Escapade,Langkawi(2N) → Genting Highlands(1N) → Kuala Lumpur(2N) → Singapore(3N),8 Nights / 9 Days,19225000,https://www.holidify.com/images/compressed/dest_pixa_22077.jpg,Singapore,3.2
129,Singapore Malaysia Tour Package With Cruise,Penang(1N) →  Langkawi(1N) →  Phuket/Krabi(1N) →  Kuala Lumpur(3N) →  Singapore(2N),8 Nights / 9 Days,22325000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_694668286_20190529173818.jpg,Singapore,2.3
130,"Fascinating Far East including Thailand, Malaysia & Singapore - Group Tour",Bangkok(2N) →  Pattaya(2N) →  Kuala Lumpur(3N) →  Singapore(3N),10 Nights / 11 Days,26300000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1198426195_20190529175724.jpg,Singapore,4.6
131,Singapore Package Tour 4 Days 3 Nights,Singapore(3N),3 Nights / 4 Days,9875000,https://www.holidify.com/images/compressed/dest_pixa_22187.jpg,Singapore,4.2
132,Best of Malaysia & Singapore Tour Package for 6 Nights,Kuala Lumpur(3N) →  Singapore(3N),6 Nights / 7 Days,11875000,https://media.holidify.com/images/cmsuploads/compressed/Untitleddesign23_20240321131137.png,Singapore,4.8
133,Grand Malaysia & Singapore Package for 6 Nights,Singapore(3N) → Kuala Lumpur(3N),6 Nights / 7 Days,10750000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_610985705_20190529135525.jpg,Singapore,2.2
134,"Oriental Magic Group Tour in Thailand, Malaysia & Singapore",Bangkok(0N) →  Pattaya(1N) →  Bangkok(2N) →  Phuket(2N) →  Kuala Lumpur(3N) →  Singapore(3N),11 Nights / 12 Days,32350000,https://www.holidify.com/images/cmsuploads/compressed/800px-Sentosa_island_views_from_Singapore_Cable_Car_4_20191021173532.jpg,Singapore,3.7
135,Singapore Love Story Honeymoon Package,Singapore (4N),4 Nights / 5 Days,9025000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1325302352_20190529160229.jpg,Singapore,3.5
136,Budget Cruise to Singapore and Malaysia,Kuala Lampur (2N)  →  Cruise (1N) →  Singapore (2N),5 Nights / 6 Days,11575000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1367936690_20190529173958.jpg,Singapore,4.7
137,"Marvelous Holiday Group Tour Package : Singapore, Malaysia, Thailand",Singapore(2N) →  Kuala Lumpur(3N) →  Penang(1N) →  Phuket(1N) →  Krabi(1N),8 Nights / 9 Days,27525000,https://www.holidify.com/images/cmsuploads/compressed/42211980791_80df9a64a0_b_20200106143215.jpg,Singapore,4.5
138,Mesmerising Singapore & Malaysia Trip for 5 Nights,Kuala Lumpur(3N) → Singapore(2N),5 Nights / 6 Days,9875000,https://media.holidify.com/images/cmsuploads/compressed/kuala_lumpur_malaysia-normal_20240812172528.jpg,Singapore,4.7
139,Royal Caribbean Cruise Tour in Bali & Singapore,Singapore(4N) →  Bali(4N),8 Nights / 9 Days,21200000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1367936690_20190529173958.jpg,Singapore,3.3
140,Singapore Malaysia and Bali Tour Package: Idyllic Honeymoon,Kuala Lumpur (3N) →  Singapore(2N) →  Bali (3N),8 Nights / 9 Days,18250000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock1113366947_20230529133016.jpg,Singapore,4.5
141,Thailand Singapore and Malaysia Tour Package for 10 Nights,Bangkok(2N) →  Pattaya(2N) →  Kuala Lumpur(3N) →  Singapore(3N),10 Nights / 11 Days,30750000,https://www.holidify.com/images/cmsuploads/compressed/Moonrise_over_kuala_lumpur_20201128135002.jpg,Singapore,4.6
142,Mini-Break for Couples in Singapore,Singapore(5N),5 Nights / 6 Days,12700000,https://www.holidify.com/images/cmsuploads/compressed/IMG-20180516-WA0021_20220508145115.jpg,Singapore,4.3
143,Oriental Kuala Lumpur & Singapore Group Tour,Kuala Lumpur(3N) → Singapore (3N),6 Nights / 7 Days,24025000,https://www.holidify.com/images/compressed/dest_pixa_22126.jpg,Singapore,4.3
144,Singapore and Thailand Getaway for 7 Nights,Pattaya(2N) →  Bangkok(2N) →  Singapore(3N),7 Nights / 8 Days,13975000,https://www.holidify.com/images/compressed/dest_wiki_14936.jpg,Singapore,3.1
145,The Complete Malaysia and Singapore Group Tour,Kuala Lumpur(3N) → Singapore (3N),6 Nights / 7 Days,16800000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1607560657_20200316122945.jpg,Singapore,4
146,Singapore & Kuala Lumpur Honeymoon Getaway,Singapore(3N) → Kuala Lumpur(2N),5 Nights / 6 Days,11575000,https://www.holidify.com/images/cmsuploads/compressed/architecture-buildings-infrastructure-skyline_20210831152544.jpg,Singapore,2.1
147,Singapore and Thailand Honeymoon Tour Package,Singapore(3N) →  Bangkok(3N) →  Phuket(3N),9 Nights / 10 Days,14125000,"https://www.holidify.com/images/cmsuploads/compressed/TheLoveyDoveyTraveller,DifferentTypesOfTravellers_20190128104043.jpg",Singapore,4.2
148,Singapore Honeymoon Package - Luxury Retreat and Spa Experience,Singapore(4N),4 Nights / 5 Days,21200000,https://www.holidify.com/images/cmsuploads/compressed/download2_20230320161637.jpeg,Singapore,2.1
149,5 Nights Singapore Honeymoon Package - Universal Studios Tour,Singapore(5N),5 Nights / 6 Days,9875000,https://media.holidify.com/images/cmsuploads/compressed/Untitleddesign27_20240321164952.png,Singapore,5
150,Singapore Tour Package for Couple - Budget Deal,Singapore(6N),6 Nights / 7 Days,11025000,https://media.holidify.com/images/cmsuploads/compressed/Untitleddesign25_20240321141603.png,Singapore,4.5
151,3 Nights Dubai Tour Package - Desert Safari with BBQ Dinner Free,Dubai(3N),3 Nights / 4 Days,7900000,https://www.holidify.com/images/cmsuploads/compressed/People-Tourism-City-Dubai-Buildings-Uae-Downtown-4045035_20211111121352.jpeg,Uae,5
152,Magical Dubai Abu Dhabi 5 Nights 6 Days Package,Dubai(3N) →  Abu Dhabi(2N),5 Nights / 6 Days,8750000,https://www.holidify.com/images/compressed/dest_pixa_6819.jpg,Uae,2.2
153,Arabian Odyssey Dubai & Abu Dhabi Package with Al Ain Day Tour,Dubai(2N) →  Abu Dhabi(2N) →  Al Ain(0N),4 Nights / 5 Days,10300000,https://www.holidify.com/images/compressed/dest_pixa_651.jpg,Uae,5
154,Exquisite Dubai & Abu Dhabi Getaway,Dubai(3N) →  Abu Dhabi(3N),6 Nights / 7 Days,13550000,https://www.holidify.com/images/cmsuploads/compressed/DubaiSafari_20190716145822.jpg,Uae,2.1
155,Majestic UAE Tour Package - 5 Nights in Dubai & Abu Dhabi Day Tour,Dubai(5N),5 Nights / 6 Days,12700000,https://www.holidify.com/images/cmsuploads/compressed/Desert_Safari6_20190312122505.jpg,Uae,4.4
156,Luxurious Dubai and Abu Dhabi Tour - Stay at Yas Viceroy and JW Marriott,Abu Dhabi(2N) → Dubai(3N),5 Nights / 6 Days,26275000,https://www.holidify.com/images/cmsuploads/compressed/13961301105_feffe8d1b7_o_20190708123614.jpg,Uae,3.5
157,Amazing Dubai Trip for 6 Nights - 1 Day Abu Dhabi Tour,Dubai(6N),6 Nights / 7 Days,19775000,https://www.holidify.com/images/cmsuploads/compressed/DubaiAerialView_20190716151918.jpg,Uae,3.1
158,Dubai Tour Package with Abu Dhabi Tour and Ferrari World Visit,Dubai(4N) →  Abu Dhabi(0N),4 Nights / 5 Days,12150000,https://www.holidify.com/images/cmsuploads/compressed/attr_1002_20190803174120.jpg,Uae,2.8
159,Dubai Grand Discovery Package with Ras al Khaimah & Abu Dhabi Tour,Dubai(5N) →  Ras Al Khaimah(0N) →  Abu Dhabi(0N),5 Nights / 6 Days,18375000,https://www.holidify.com/images/cmsuploads/compressed/Dubai_at_sunrise_20190312122512.jpg,Uae,2.8
160,Super Saver Dubai for 4 Nights 5 Days,Dubai(4N),4 Nights / 5 Days,11025000,https://www.holidify.com/images/cmsuploads/compressed/pexels-photo-7189253_20240130125653.jpeg,Uae,4
161,Friends Trip to Dubai for 4 Nights,Dubai(4N),4 Nights / 5 Days,9025000,https://www.holidify.com/images/cmsuploads/compressed/DubaiCityLights_20190716145618.jpg,Uae,2
162,Quick Honeymoon Getaway in Dubai with Desert Safari & River Cruise,Dubai(3N),3 Nights / 4 Days,11300000,https://www.holidify.com/images/cmsuploads/compressed/Picture-honeymoon-activities-dubai-honeymoon-activities_20210914103247.jpg,Uae,2.5
163,Dubai New Year Tour Package for 4 Nights,Dubai(4N),4 Nights / 5 Days,10725000,https://www.holidify.com/images/compressed/dest_pixa_6850.jpg,Uae,2.5
164,Majestic Dubai Economy Tour Package with Visit to Burj Khalifa,Dubai(4N),4 Nights / 5 Days,10725000,https://www.holidify.com/images/cmsuploads/compressed/DubaiSkyline-SunsetView_20190716151247.jpg,Uae,2.9
165,Mesmerising Dubai Tour including 1N Stay at Gevora (Tallest Hotel),Dubai(4N),4 Nights / 5 Days,10875000,https://www.holidify.com/images/cmsuploads/compressed/47240150552383ce2f006o_20211108111727.jpg,Uae,4.9
166,Luxurious Dubai Tour Package for 4 Nights - Stay at Hyatt Regency Dubai,Dubai(5N),5 Nights / 6 Days,52675000,https://www.holidify.com/images/compressed/dest_pixa_6819.jpg,Uae,4.9
167,Special Dubai Tour Package & Abu Dhabi Day Tour,Dubai(4N) → Abu Dhabi(0N),4 Nights / 5 Days,11575000,https://www.holidify.com/images/compressed/dest_pixa_692.jpg,Uae,5
168,Dubai Atlantis the Palm Experience with Aquaventure Waterpark (1 Night Stay Included),Dubai(4N),5 Nights / 6 Days,30675000,https://www.holidify.com/images/cmsuploads/compressed/84618388_20211110155102.jpg,Uae,3.1
169,Dubai Shopping Tour for 4 Nights - Luxury Yacht Dinner Cruise,Dubai(4N),4 Nights / 5 Days,12000000,https://www.holidify.com/images/cmsuploads/compressed/Dubai2_20211103182136.jpg,Uae,2
170,Fantastic Dubai and Riyadh Tour Package for 5 Nights,Dubai(3N) → Riyadh(2N),5 Nights / 6 Days,18375000,https://www.holidify.com/images/compressed/dest_pixa_6845.jpg,Uae,4.9
171,Simply Abu Dhabi Tour Package for 3 Nights,Abu Dhabi (3N),3 Nights / 4 Days,6500000,https://www.holidify.com/images/cmsuploads/compressed/ShekZayedGrandMosque_20190716161348.jpg,Uae,3.6
172,Enchanting Dubai and Ras Al Khaimah Package,Ras Al Khaimah(2N) → Dubai(2N),4 Nights / 5 Days,11300000,https://www.holidify.com/images/cmsuploads/compressed/trailblazer_20190505192748.jpg,Uae,4.6
173,Mesmeric UAE Trip in Ras Al Khaimah for 4 Nights,Ras Al Khaimah(4N),4 Nights / 5 Days,10875000,https://www.holidify.com/images/cmsuploads/compressed/Waves_flushing_the_rocks_at_the_beach_of_Ras_Al_Khaimah_20190312122506.jpg,Uae,4.1
174,Mesmerizing Dubai Tour Package - 1 Day Stay at Yas Island,Dubai (4N) →  Yas Island (1N),5 Nights / 6 Days,11875000,https://www.holidify.com/images/cmsuploads/compressed/DubaiSkyline-SunsetView_20190716151247.jpg,Uae,3
175,Amazing Abu Dhabi and Yas Island Tour Package for 4 Nights,Abu Dhabi (3N) →  Yas Island (1N),4 Nights / 5 Days,11150000,https://www.holidify.com/images/cmsuploads/compressed/EmiratesPalace_20190716155608.jpg,Uae,2
176,Delightful UAE Tour in Abu Dhabi and Yas Island,Abu Dhabi (2N) →  Yas Island (2N),4 Nights / 5 Days,12150000,https://www.holidify.com/images/cmsuploads/compressed/AbuDhabiSkyline_20190716160244.jpg,Uae,3.7
177,Stunning Abu Dhabi on a Budget for 4 Nights,Abu Dhabi (4N),4 Nights / 5 Days,7900000,"https://www.holidify.com/images/cmsuploads/compressed/AbuDhabi,Dubai_20190716160522.jpg",Uae,4.6
178,Fun Dubai Family Package for 4 Nights,Dubai(4N),4 Nights / 5 Days,23450000,https://www.holidify.com/images/cmsuploads/compressed/MaxPixel.net-Happy-Play-Sunset-Beach-Children-Family-Vacation-7078884_20220520111132.jpg,Uae,3.5
179,Amazing Dubai Family Package for 5 Nights,Dubai(5N),5 Nights / 6 Days,14125000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_508380913_20190822131953_20190822132026.jpg,Uae,3.7
180,Budget Dubai Friends Tour Package,Dubai(3N),3 Nights / 4 Days,8600000,https://www.holidify.com/images/cmsuploads/compressed/dubai-g909c96ae71920_20220526152354.jpg,Uae,4.5
181,Dubai Steal Deal Holiday Tour Package,Dubai(4N),4 Nights / 5 Days,10300000,https://www.holidify.com/images/cmsuploads/compressed/49306484623df785f518fo_20220526155653.jpg,Uae,3.7
182,"Exquisite Arabian Adventure - Dubai, Abu Dhabi & Doha",Dubai(3N) →   Doha(3N),6 Nights / 7 Days,17100000,https://d27k8xmh3cuzik.cloudfront.net/wp-content/uploads/2017/08/dubai-getting-around.jpg,Uae,2.2
183,Exquisite Arabian Adventure - 6 Nights/7 Days,Dubai(3N) →  Doha(3N),6 Nights / 7 Days,14125000,https://www.holidify.com/images/cmsuploads/compressed/30214916668eed51a4c7ao_20220914193628.jpg,Uae,3
184,10 Days 9 Nights Mauritius Dubai Holiday Package,Mauritius(6N) →  Dubai(3N),9 Nights / 10 Days,28675000,https://www.holidify.com/images/cmsuploads/compressed/1838118373953517238060688967324910791874483n_20220713204200.jpeg,Uae,2
185,Best of Dubai Tour Package for 6 Days,Dubai(5N),5 Nights / 6 Days,12700000,https://www.holidify.com/images/cmsuploads/compressed/13961301105_feffe8d1b7_o_20190708123614.jpg,Uae,4.9
186,Andaman Island Trip Package - Snorkeling at Elephant Beach,Port Blair(2N) →  Havelock(2N) →  Neil Island(2N) → Port Blair(1N),7 Nights / 8 Days,9325000,https://www.holidify.com/images/bgImages/ANDAMAN-NICOBAR-ISLANDS.jpg,India,3.1
187,Kerala Munnar Tour Package with Thekkady,Kochi(0N) →  Munnar(2N) →  Thekkady(1N) →  Alleppey(1N),4 Nights / 5 Days,5925000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock1993000271_20230529141742.jpg,India,3.8
188,Manali Volvo Tour Package - Excursion to Solang Valley,Manali(3N),3 Nights / 4 Days,1900000,https://media.holidify.com/images/cmsuploads/compressed/pexels-photo-443446_20241211160107.jpeg,India,4.6
189,Srinagar Package for 4 Nights with Sonamarg Excursion,Pahalgam(1N) →  Gulmarg(1N) →  Srinagar(2N) →  Sonamarg (0N),4 Nights / 5 Days,6275000,https://media.holidify.com/images/cmsuploads/compressed/Untitleddesign12_20240401122022.png,India,2.2
190,Jaipur Jodhpur Udaipur Tour Package - Pearls of Rajasthan,Jaipur(2N) →  Jodhpur(1N) →  Udaipur(2N),5 Nights / 6 Days,5925000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_163064246_20200123124446.png,India,2.7
191,Ladakh 7 Days Itinerary - Summer Holiday Package with Nubra & Pangong Stay,Leh (2N) →   Pangong Lake (1N) →   Leh (1N) →   Nubra Valley (1N) →   Leh (1N),6 Nights / 7 Days,8750000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock2133349027_20230601140346.jpg,India,2.7
192,Darjeeling Tour Package for Family:  Gangtok & Kalimpong,Siliguri(0N) →  Gangtok(2N) →  Kalimpong(1N) →  Darjeeling(2N),5 Nights / 6 Days,6750000,https://www.holidify.com/images/compressed/5677.jpg,India,2.4
193,Spiti Valley in 1 Week: Breathtaking Kinnaur & Spiti,Shimla(1N) →  Sangla(1N) →  Kalpa(1N) →  Tabo(1N) →  Kaza(2N) →  Manali(1N),7 Nights / 8 Days,11450000,https://www.holidify.com/images/cmsuploads/compressed/Tabo-Village-Spiti-Valley_20210903170420.jpg,India,5
194,Shimla Manali Dharamshala Dalhousie Tour Package - Day trip to Khajjiar,Shimla(2N) →  Manali(3N) →  Dharamshala(2N) →  Dalhousie(2N) →  Amritsar(1N),10 Nights / 11 Days,9875000,https://www.holidify.com/images/cmsuploads/compressed/Manali1_20230411162122.jpg,India,3.1
195,Guwahati Shillong Meghalaya Tour Packages,Shillong(3N) →  Cherrapunji(2N) →  Guwahati(1N),6 Nights / 7 Days,7225000,https://www.holidify.com/images/bgImages/GUWAHATI.jpg,India,3.7
196,Best Arunachal Pradesh Tour Packages Including Bhalukpong,Guwahati(1N) →  Bhalukpong(1N) → Dirang(1N) → Bomdila(1N) →  Tawang(2N) → Tezpur(1N),7 Nights / 8 Days,9175000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_728731177_20190702181123.jpg,India,5
197,Uttarakhand 5 Day Itinerary: Corbett National Park & Rishikesh,Delhi (0N) →  Jim Corbett National Park(2N) → Rishikesh(2N),4 Nights / 5 Days,5925000,https://www.holidify.com/images/cmsuploads/compressed/46357125644_a20cf2953e_z_20190222165726.jpg,India,4.4
198,Char Dham Yatra Family Tour Package,Delhi(0N) →  Haridwar(1N) →  Barkot(2N) →  Yamountri(0N) →  Uttarkashi(2N) →  Gangotri(0N) →   Guptakashi(2N) →  Badrinath(1N) →  Rudraprayag(1N),9 Nights / 10 Days,14700000,https://www.holidify.com/images/cmsuploads/compressed/badrinathdham_20210519141125.jpg,India,2.7
199,Coorg Wayanad Hill Station Tour Package,Bangalore(0N) →  Coorg(2N) →  Wayanad(2N),4 Nights / 5 Days,4225000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock1594698970_20230529143651.jpg,India,2.3
200,India Tour Package of Golden Triangle with Jaisalmer,Delhi(1N) →  Agra(1N) →  Jaipur(2N) →  Jaisalmer(2N) →  Delhi(1N),7 Nights / 8 Days,9025000,https://www.holidify.com/images/cmsuploads/compressed/1472022292_3337738880_dbf6de25b7_o.jpg_20181227201246.jpg,India,2.8
201,Sikkim Tour Package for 7 Days with  Tsomgo Lake,Siliguri(0N) →  Gangtok(2N) →  Pelling(2N) →  Darjeeling(2N),6 Nights / 7 Days,7900000,https://d27k8xmh3cuzik.cloudfront.net/wp-content/uploads/2019/01/Sikkim.jpg,India,4.2
202,"Best India Tour Package - Shimla, Kullu and Manali",Shimla(2N) →  Manali(3N),5 Nights / 6 Days,3700000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock1115146856_20230524123533.jpg,India,4.6
203,Kashmir Tour Package 6 Nights 7 Days - Complimentary Photoshoot,Srinagar Houseboat(1N) →  Pahalgam(2N) →  Srinagar(3N) →  Sonamarg(0N) →  Gulmarg(0N),6 Nights / 7 Days,11725000,https://media.holidify.com/images/cmsuploads/compressed/Untitleddesign12_20240401122022.png,India,2.4
204,Best Himachal Pradesh Tour Packages,Shimla(2N) →  Manali(2N) →  Kullu(1N) →  Dharamshala(1N) →  Dalhousie(2N) →  Amritsar(1N),9 Nights / 10 Days,7625000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_528582352_20191104000109.jpg,India,2
205,Budget  Escape to Andaman Tour Package,Port Blair(2N) →  Neil Island(1N) →  Havelock(2N) →  Port Blair(1N),6 Nights / 7 Days,7900000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock577561426_20230523144746.jpg,India,4.5
206,Best Leh Ladakh Tour Packages - 7 Nights & 8 Days,Leh(3N)  →  Nubra Valley(1N) →  Pangong Lake(1N) →  Leh(2N),7 Nights / 8 Days,11575000,https://www.tripcrafters.com/agent/trip_photos/Ladakh1395914504.jpg,India,2.1
207,Spiti Valley Tour from Manali,Chandertal(1N) →  Kaza(1N) →  Tabo(1N) →  Kaza(1N),4 Nights / 5 Days,6500000,https://www.holidify.com/images/compressed/dest_pixa_22279.jpg,India,2.4
208,"5 Days Trip in India: Alleppey, Kovalam & Munnar",Kochi (0N) →  Munnar(2N) →  Alleppey(1N) →  Kovalam(1N),4 Nights / 5 Days,5325000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_504337015_20190705171629.jpg,India,4
209,Best North Sikkim Tour Package,Gangtok(2N) →  Lachen(1N) →  Lachung(1N) →  Gangtok(1N),5 Nights / 6 Days,6975000,https://media.holidify.com/images/cmsuploads/compressed/shutterstock1184380870_20241004175218.jpg,India,3.7
210,Kinnaur Spiti Tour Package: Short Trek to Kamru Fort,Narkanda(1N) →  Sangla(1N) →  Kalpa(1N) →  Tabo(1N) →  Kaza(2N) →  Chandertal(1N) →  Manali(1N),8 Nights / 9 Days,11825000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock1773424715_20230609150102.jpg,India,3.9
211,3 Days Tour Package in India: Char Dham Yatra By Helicopter,Dehradun(0N) →  Haridwar(1N) →  Harsil(1N),2 Nights / 3 Days,46650000,https://www.holidify.com/images/bgImages/KEDARNATH.jpg,India,2
212,7 Days North East India Tour Packages with Kaziranga & Dawki River,Guwahati (0N) →  Kaziranga National Park(1N) → Shillong(2N) → Cherrapunji(2N) → Guwahati(1N),6 Nights / 7 Days,8175000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_745023247_20190702181308.jpg,India,3.5
213,Luxury India Honeymoon Tour Package - Tri-City Tour,Jaipur(2N) →  Jodhpur(1N) →  Jaisalmer(2N) →  Jodhpur(1N),6 Nights / 7 Days,14375000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1267308565_20190823104713.jpg,India,3.5
214,"Nainital, Kausani and Ranikhet Delight Tour Package",Delhi(0N) →  Nainital(2N) →  Kausani(1N) →  Ranikhet(1N),4 Nights / 5 Days,4075000,https://www.holidify.com/images/compressed/2176.jpg?v=1.1,India,2
215,Exciting Dharamshala & Dalhousie 5 Nights Tour,Dharamshala(3N) →  Dalhousie(2N),5 Nights / 6 Days,6075000,https://d27k8xmh3cuzik.cloudfront.net/wp-content/uploads/2017/11/acj-2211-most-romantic-honeymoon-destinations-in-india-29.jpg,India,4.2
216,Sikkim Tour Package for 7 Days with Rafting,Gangtok(2N) →  Lachen(1N) →  Lachung(1N) →  Gangtok(1N) →  Zuluk(1N),6 Nights / 7 Days,8175000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock2009672414_20230531160212.jpg,India,3
